person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27.0,57770,MORTGAGE,3.0,PERSONAL,9975,11.49,0,0.17,N,5
27.0,87360,RENT,1.0,DEBTCONSOLIDATION,7500,12.54,0,0.09,Y,8
33.0,57800,MORTGAGE,12.0,MEDICAL,7000,6.99,0,0.12,N,6
27.0,57886,MORTGAGE,7.0,VENTURE,4000,7.9,0,0.07,N,9
34.0,57912,MORTGAGE,7.0,VENTURE,5600,5.42,0,0.1,N,8
27.0,96000,RENT,7.0,HOMEIMPROVEMENT,7500,9.83,0,0.08,N,10
31.0,99504,RENT,5.0,DEBTCONSOLIDATION,7500,13.57,0,0.08,N,10
31.0,101000,RENT,2.0,EDUCATION,7500,13.22,0,0.07,Y,5
29.0,105000,RENT,1.0,MEDICAL,7500,11.03,0,0.07,Y,9
29.0,103000,RENT,0.0,PERSONAL,7500,16.77,1,0.07,Y,7
29.0,115000,RENT,5.0,HOMEIMPROVEMENT,7500,5.99,0,0.07,N,8
33.0,115000,RENT,9.0,HOMEIMPROVEMENT,7500,11.03,0,0.07,Y,8
27.0,57996,MORTGAGE,1.0,MEDICAL,4800,8.59,0,0.08,N,9
34.0,120000,RENT,9.0,HOMEIMPROVEMENT,7500,16.29,0,0.06,N,5
29.0,57996,MORTGAGE,6.0,EDUCATION,20475,12.72,0,0.35,N,10
32.0,155000,RENT,3.0,PERSONAL,7500,11.59,0,0.05,Y,5
31.0,160000,RENT,1.0,HOMEIMPROVEMENT,7500,11.28,0,0.05,N,7
35.0,160000,RENT,3.0,MEDICAL,7500,8.0,0,0.05,N,8
29.0,165000,RENT,2.0,EDUCATION,7500,10.62,0,0.05,N,7
33.0,58000,MORTGAGE,2.0,VENTURE,15000,9.91,0,0.26,N,9
31.0,58000,OWN,6.0,PERSONAL,6200,10.65,0,0.11,N,6
35.0,40000,RENT,2.0,MEDICAL,7550,13.92,0,0.19,N,9
27.0,52000,MORTGAGE,11.0,HOMEIMPROVEMENT,3000,15.96,1,0.06,Y,6
35.0,58000,MORTGAGE,8.0,MEDICAL,6000,12.99,0,0.1,Y,8
28.0,18000,RENT,9.0,HOMEIMPROVEMENT,7600,8.49,1,0.42,N,9
27.0,28000,RENT,1.0,DEBTCONSOLIDATION,7600,10.99,0,0.27,N,7
30.0,58000,MORTGAGE,14.0,DEBTCONSOLIDATION,5350,9.99,0,0.09,N,9
34.0,58000,MORTGAGE,18.0,HOMEIMPROVEMENT,4000,5.42,0,0.07,N,8
28.0,58000,MORTGAGE,11.0,DEBTCONSOLIDATION,6700,9.99,0,0.12,N,5
35.0,33000,RENT,2.0,VENTURE,7600,15.27,0,0.23,N,6
27.0,33000,RENT,2.0,MEDICAL,7600,8.0,0,0.23,N,10
27.0,58000,MORTGAGE,7.0,VENTURE,2800,11.99,0,0.05,N,8
30.0,44208,RENT,1.0,MEDICAL,7600,7.74,0,0.17,N,8
30.0,58000,MORTGAGE,9.0,HOMEIMPROVEMENT,3000,5.42,0,0.05,N,9
27.0,45000,RENT,10.0,MEDICAL,7600,14.59,1,0.17,Y,8
27.0,51996,RENT,7.0,HOMEIMPROVEMENT,7600,14.17,0,0.15,N,8
28.0,58000,MORTGAGE,8.0,VENTURE,9600,7.49,0,0.17,N,7
29.0,33000,RENT,4.0,HOMEIMPROVEMENT,7650,19.29,1,0.23,Y,6
30.0,58000,OWN,7.0,PERSONAL,6000,5.79,0,0.1,N,5
31.0,58000,OWN,15.0,MEDICAL,14500,13.06,0,0.25,N,7
28.0,58000,MORTGAGE,0.0,VENTURE,12500,13.43,0,0.22,N,8
31.0,58000,MORTGAGE,0.0,EDUCATION,3625,6.17,0,0.06,N,5
28.0,30000,RENT,2.0,MEDICAL,7700,12.42,0,0.26,N,8
27.0,58000,MORTGAGE,11.0,MEDICAL,3250,11.86,0,0.06,N,8
34.0,58000,OWN,8.0,MEDICAL,3000,6.76,0,0.05,N,10
30.0,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,9000,13.23,0,0.16,N,6
27.0,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,12000,7.51,0,0.21,N,8
30.0,48000,RENT,0.0,PERSONAL,7725,8.94,0,0.16,N,5
29.0,56200,RENT,0.0,EDUCATION,7725,13.75,1,0.14,N,6
30.0,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,4000,11.12,0,0.07,N,6
27.0,58000,MORTGAGE,9.0,DEBTCONSOLIDATION,6500,13.98,0,0.11,Y,8
28.0,58000,MORTGAGE,3.0,VENTURE,4000,7.14,0,0.07,N,9
29.0,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,1800,6.76,0,0.03,N,8
29.0,26400,RENT,5.0,MEDICAL,7750,14.27,1,0.29,N,7
34.0,26400,RENT,0.0,DEBTCONSOLIDATION,7750,12.87,0,0.29,Y,5
27.0,29000,RENT,3.0,MEDICAL,7750,11.86,0,0.27,N,5
32.0,58000,OWN,3.0,VENTURE,8000,13.85,0,0.14,N,10
30.0,30000,RENT,0.0,VENTURE,7750,13.87,1,0.26,Y,9
28.0,32000,RENT,2.0,MEDICAL,7750,14.22,0,0.24,Y,5
29.0,58000,MORTGAGE,13.0,HOMEIMPROVEMENT,14000,7.51,0,0.24,N,7
31.0,41558,RENT,3.0,EDUCATION,7750,16.45,0,0.19,N,7
27.0,58000,OWN,4.0,EDUCATION,4000,11.14,0,0.07,N,10
29.0,28000,RENT,8.0,PERSONAL,7800,8.88,0,0.28,N,7
28.0,30100,RENT,0.0,PERSONAL,7800,14.35,0,0.26,N,10
31.0,58000,OWN,7.0,VENTURE,14000,12.87,0,0.24,N,9
29.0,58000,OTHER,0.0,HOMEIMPROVEMENT,14000,11.83,0,0.24,N,8
28.0,58000,MORTGAGE,11.0,VENTURE,10000,9.32,0,0.17,N,10
31.0,58000,MORTGAGE,15.0,HOMEIMPROVEMENT,6000,9.32,0,0.1,N,5
29.0,40320,RENT,6.0,MEDICAL,7800,8.88,0,0.19,N,10
27.0,41004,RENT,11.0,MEDICAL,7800,11.14,0,0.19,N,7
29.0,52044,MORTGAGE,12.0,EDUCATION,8875,7.9,1,0.17,N,7
27.0,58075,MORTGAGE,6.0,MEDICAL,4000,5.99,0,0.07,N,6
28.0,58200,MORTGAGE,8.0,PERSONAL,4500,11.12,0,0.08,N,7
34.0,54000,RENT,2.0,VENTURE,7800,14.84,1,0.14,N,6
30.0,58239,MORTGAGE,3.0,VENTURE,10500,6.62,0,0.18,N,5
28.0,70000,RENT,1.0,DEBTCONSOLIDATION,7800,7.9,0,0.11,N,8
32.0,93158,RENT,16.0,HOMEIMPROVEMENT,7800,16.29,0,0.08,N,6
30.0,52500,MORTGAGE,14.0,EDUCATION,10000,9.63,1,0.19,N,8
35.0,58570,MORTGAGE,8.0,HOMEIMPROVEMENT,11000,7.88,0,0.19,N,9
27.0,52600,MORTGAGE,2.0,PERSONAL,21600,17.27,1,0.41,N,9
28.0,58600,OTHER,1.0,HOMEIMPROVEMENT,4550,8.0,0,0.08,N,8
27.0,37000,RENT,4.0,EDUCATION,7900,11.11,0,0.21,N,7
29.0,58656,OWN,0.0,EDUCATION,8000,11.14,0,0.14,N,6
28.0,35000,RENT,3.0,DEBTCONSOLIDATION,7950,15.62,1,0.23,N,10
35.0,58788,MORTGAGE,8.0,DEBTCONSOLIDATION,2200,11.99,0,0.04,N,6
31.0,13000,RENT,0.0,VENTURE,8000,12.84,1,0.62,N,10
27.0,13500,RENT,2.0,MEDICAL,8000,12.18,1,0.59,N,5
32.0,58800,OWN,16.0,PERSONAL,7000,13.99,0,0.12,N,7
27.0,18000,RENT,3.0,EDUCATION,8000,10.75,1,0.44,N,10
29.0,58800,MORTGAGE,13.0,VENTURE,16000,9.88,0,0.27,N,6
28.0,58800,MORTGAGE,11.0,VENTURE,5500,6.76,0,0.09,N,9
27.0,58800,MORTGAGE,0.0,EDUCATION,9800,13.22,0,0.17,Y,9
27.0,18000,RENT,0.0,PERSONAL,8000,10.25,1,0.44,N,10
28.0,58868,MORTGAGE,12.0,MEDICAL,8400,13.57,0,0.14,Y,9
33.0,19200,RENT,0.0,MEDICAL,8000,7.66,1,0.42,N,6
28.0,20000,RENT,4.0,MEDICAL,8000,12.42,1,0.4,N,8
34.0,59000,OWN,18.0,EDUCATION,5500,7.9,0,0.09,N,8
33.0,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,5500,9.91,0,0.09,N,9
27.0,20000,RENT,0.0,PERSONAL,8000,11.89,1,0.4,N,10
32.0,20400,RENT,2.0,DEBTCONSOLIDATION,8000,8.49,1,0.39,N,6
29.0,21000,RENT,2.0,EDUCATION,8000,11.71,1,0.38,N,7
35.0,21340,RENT,0.0,MEDICAL,8000,11.14,1,0.37,N,6
27.0,21600,RENT,2.0,MEDICAL,8000,10.59,1,0.37,N,5
28.0,59000,OWN,12.0,MEDICAL,10000,7.49,0,0.17,N,6
29.0,59000,MORTGAGE,7.0,VENTURE,10000,7.49,0,0.17,N,7
27.0,59000,MORTGAGE,11.0,MEDICAL,4000,5.79,0,0.07,N,6
28.0,59000,MORTGAGE,2.0,VENTURE,14000,10.36,0,0.24,N,5
29.0,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,6.91,0,0.17,N,5
30.0,59000,MORTGAGE,0.0,MEDICAL,10000,7.51,0,0.17,N,8
27.0,59000,MORTGAGE,11.0,HOMEIMPROVEMENT,16000,13.98,0,0.27,N,10
27.0,24000,RENT,2.0,DEBTCONSOLIDATION,8000,7.29,1,0.33,N,7
28.0,53000,MORTGAGE,12.0,EDUCATION,5000,7.14,1,0.09,N,10
33.0,24000,RENT,1.0,VENTURE,8000,11.12,1,0.33,N,9
35.0,24996,RENT,6.0,MEDICAL,8000,7.51,1,0.32,N,7
27.0,59000,MORTGAGE,3.0,MEDICAL,6000,11.83,0,0.1,N,5
31.0,59000,MORTGAGE,2.0,DEBTCONSOLIDATION,13000,11.14,0,0.22,N,7
28.0,25000,RENT,5.0,MEDICAL,8000,6.91,1,0.32,N,6
27.0,25000,RENT,4.0,PERSONAL,8000,14.84,1,0.32,Y,7
27.0,59004,OWN,8.0,MEDICAL,24250,11.49,0,0.41,N,9
35.0,26000,RENT,3.0,PERSONAL,8000,7.9,1,0.31,N,10
27.0,59068,MORTGAGE,11.0,VENTURE,13500,13.22,0,0.23,Y,9
28.0,26000,RENT,7.0,VENTURE,8000,11.36,1,0.31,N,5
27.0,59147,MORTGAGE,11.0,MEDICAL,7000,11.26,0,0.12,N,5
35.0,59196,MORTGAGE,0.0,EDUCATION,5000,8.0,0,0.08,N,5
27.0,26400,RENT,0.0,PERSONAL,8000,10.59,1,0.3,N,7
32.0,26400,RENT,0.0,EDUCATION,8000,7.51,0,0.3,N,10
30.0,27996,RENT,5.0,PERSONAL,8000,10.99,0,0.29,N,8
33.0,59450,MORTGAGE,1.0,EDUCATION,3000,10.38,0,0.05,N,6
30.0,59500,MORTGAGE,15.0,HOMEIMPROVEMENT,15000,6.54,0,0.25,N,8
32.0,59506,OWN,13.0,VENTURE,8000,16.07,0,0.13,N,7
28.0,59520,MORTGAGE,9.0,PERSONAL,5000,8.59,0,0.08,N,7
28.0,59700,MORTGAGE,12.0,HOMEIMPROVEMENT,6000,10.99,0,0.1,N,5
28.0,59904,MORTGAGE,12.0,MEDICAL,3000,12.53,0,0.05,Y,10
30.0,28800,RENT,1.0,DEBTCONSOLIDATION,8000,12.73,0,0.28,N,10
30.0,28800,RENT,1.0,MEDICAL,8000,13.22,0,0.28,N,9
32.0,29962,RENT,4.0,MEDICAL,8000,12.53,0,0.27,N,7
28.0,60000,MORTGAGE,12.0,MEDICAL,14400,13.49,0,0.24,N,7
31.0,60000,MORTGAGE,5.0,MEDICAL,7200,6.03,0,0.12,N,8
35.0,60000,MORTGAGE,12.0,MEDICAL,16000,15.96,0,0.27,Y,5
29.0,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,6000,13.49,0,0.1,Y,8
28.0,60000,OWN,12.0,VENTURE,15000,15.96,0,0.25,Y,9
35.0,30000,RENT,0.0,DEBTCONSOLIDATION,8000,20.52,1,0.27,N,7
32.0,30000,RENT,0.0,VENTURE,8000,7.74,0,0.27,N,9
30.0,30000,RENT,2.0,PERSONAL,8000,13.22,0,0.27,Y,9
33.0,60000,OWN,7.0,EDUCATION,12000,6.62,0,0.2,N,10
28.0,60000,OWN,1.0,HOMEIMPROVEMENT,5000,14.27,0,0.08,Y,5
28.0,30996,RENT,0.0,DEBTCONSOLIDATION,8000,7.29,0,0.26,N,10
27.0,32000,RENT,6.0,MEDICAL,8000,9.91,0,0.25,N,7
27.0,54000,MORTGAGE,6.0,VENTURE,10000,14.27,1,0.19,N,10
33.0,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,3500,7.9,0,0.06,N,9
34.0,32000,RENT,6.0,EDUCATION,8000,17.27,0,0.25,Y,10
35.0,60000,MORTGAGE,3.0,EDUCATION,19600,9.91,0,0.33,N,5
30.0,60000,OWN,3.0,HOMEIMPROVEMENT,21000,7.9,0,0.35,N,5
28.0,33000,RENT,12.0,DEBTCONSOLIDATION,8000,14.65,1,0.24,Y,9
30.0,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,2500,12.69,0,0.04,N,7
34.0,34000,RENT,0.0,PERSONAL,8000,7.9,0,0.24,N,7
33.0,34000,RENT,6.0,DEBTCONSOLIDATION,8000,9.99,0,0.24,N,5
28.0,60000,MORTGAGE,13.0,VENTURE,8650,8.9,0,0.14,N,10
32.0,29000,RENT,0.0,EDUCATION,8000,18.25,1,0.28,N,6
29.0,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,1500,6.03,0,0.03,N,9
27.0,35000,RENT,3.0,MEDICAL,8000,14.79,0,0.23,Y,9
31.0,60000,MORTGAGE,5.0,PERSONAL,17000,8.9,0,0.28,N,8
34.0,35000,RENT,1.0,PERSONAL,8000,6.17,0,0.23,N,9
32.0,60000,MORTGAGE,16.0,MEDICAL,6000,6.62,0,0.1,N,7
31.0,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,9000,12.69,0,0.15,N,8
28.0,29000,RENT,1.0,MEDICAL,8000,13.11,1,0.28,Y,9
27.0,35000,RENT,1.0,MEDICAL,8000,12.21,0,0.23,N,6
28.0,60000,MORTGAGE,8.0,MEDICAL,20000,11.71,0,0.33,N,5
30.0,60000,MORTGAGE,10.0,PERSONAL,16000,11.71,0,0.27,N,8
29.0,60000,MORTGAGE,0.0,PERSONAL,5000,6.03,0,0.08,N,10
28.0,60000,MORTGAGE,12.0,EDUCATION,13000,8.9,0,0.22,N,10
29.0,30000,RENT,5.0,HOMEIMPROVEMENT,8000,12.69,1,0.27,N,6
31.0,36000,RENT,4.0,MEDICAL,8000,10.65,0,0.22,N,6
30.0,60000,MORTGAGE,14.0,VENTURE,8000,7.51,0,0.13,N,10
28.0,60000,MORTGAGE,0.0,PERSONAL,4000,7.9,0,0.07,N,8
30.0,60000,MORTGAGE,2.0,PERSONAL,10000,12.69,0,0.17,N,5
35.0,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,4000,6.03,0,0.07,N,7
31.0,36000,RENT,3.0,PERSONAL,8000,8.49,0,0.22,N,8
29.0,60000,MORTGAGE,1.0,PERSONAL,5600,12.42,0,0.09,N,10
30.0,36000,RENT,3.0,PERSONAL,8000,11.36,0,0.22,N,8
27.0,36000,RENT,0.0,DEBTCONSOLIDATION,8000,13.92,0,0.22,Y,9
35.0,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,9000,12.42,0,0.15,N,7
28.0,36000,RENT,0.0,MEDICAL,8000,12.84,0,0.22,N,6
31.0,36996,RENT,5.0,PERSONAL,8000,7.49,0,0.22,N,6
27.0,37000,RENT,3.0,EDUCATION,8000,13.49,0,0.22,Y,10
27.0,31000,RENT,4.0,DEBTCONSOLIDATION,8000,7.66,1,0.26,N,8
28.0,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,20000,7.9,0,0.33,N,7
32.0,37050,RENT,2.0,DEBTCONSOLIDATION,8000,8.0,0,0.22,N,6
33.0,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,32000,15.23,1,0.59,N,7
35.0,37440,RENT,2.0,MEDICAL,8000,10.99,0,0.21,N,9
30.0,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,7000,7.49,0,0.12,N,8
31.0,37681,RENT,16.0,DEBTCONSOLIDATION,8000,10.99,0,0.21,N,7
29.0,60000,MORTGAGE,14.0,PERSONAL,20000,6.99,0,0.33,N,7
29.0,60000,OWN,1.0,PERSONAL,10000,10.99,0,0.17,N,10
28.0,60000,OWN,12.0,EDUCATION,7000,15.99,0,0.12,N,7
35.0,32000,RENT,19.0,HOMEIMPROVEMENT,8000,5.99,1,0.25,N,9
31.0,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,1500,12.99,0,0.03,N,10
31.0,60000,MORTGAGE,0.0,VENTURE,7800,10.59,0,0.13,N,10
30.0,32918,RENT,5.0,DEBTCONSOLIDATION,8000,14.59,1,0.24,Y,8
29.0,33000,RENT,5.0,HOMEIMPROVEMENT,8000,5.79,1,0.24,N,8
32.0,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,3250,13.49,0,0.05,Y,5
28.0,60000,MORTGAGE,3.0,EDUCATION,35000,10.59,0,0.58,N,6
27.0,60000,OWN,4.0,HOMEIMPROVEMENT,10500,7.49,0,0.17,N,7
27.0,39000,RENT,0.0,EDUCATION,8000,11.03,0,0.21,N,9
27.0,60000,MORTGAGE,3.0,EDUCATION,5075,5.99,0,0.08,N,8
32.0,39600,RENT,2.0,MEDICAL,8000,9.91,0,0.2,N,10
33.0,60000,MORTGAGE,5.0,PERSONAL,2000,5.42,0,0.03,N,8
34.0,33666,RENT,4.0,PERSONAL,8000,17.49,1,0.24,Y,9
35.0,39996,RENT,4.0,EDUCATION,8000,5.99,0,0.2,N,5
29.0,54000,MORTGAGE,8.0,DEBTCONSOLIDATION,7500,7.49,1,0.14,N,9
29.0,34000,RENT,6.0,DEBTCONSOLIDATION,8000,16.77,1,0.24,Y,10
30.0,34000,RENT,1.0,MEDICAL,8000,7.9,1,0.24,N,5
31.0,40000,RENT,1.0,DEBTCONSOLIDATION,8000,7.9,0,0.2,N,9
27.0,40000,RENT,11.0,VENTURE,8000,11.99,0,0.2,N,7
27.0,60000,MORTGAGE,6.0,VENTURE,5100,11.49,0,0.09,N,6
32.0,40000,RENT,3.0,DEBTCONSOLIDATION,8000,9.62,0,0.2,N,9
27.0,40000,RENT,0.0,VENTURE,8000,10.25,0,0.2,N,10
29.0,54000,OWN,11.0,MEDICAL,20000,18.79,1,0.37,Y,5
28.0,54000,MORTGAGE,12.0,MEDICAL,6000,15.23,1,0.11,N,8
31.0,40000,RENT,2.0,DEBTCONSOLIDATION,8000,11.89,0,0.2,N,7
28.0,40000,RENT,3.0,MEDICAL,8000,10.95,0,0.2,N,6
28.0,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,3000,17.49,0,0.05,N,8
29.0,41200,RENT,3.0,EDUCATION,8000,11.99,0,0.19,N,7
30.0,35600,RENT,0.0,EDUCATION,8000,14.59,1,0.22,N,9
31.0,42000,RENT,3.0,VENTURE,8000,12.42,0,0.19,N,7
33.0,42000,RENT,0.0,MEDICAL,8000,5.99,0,0.19,N,7
30.0,36000,RENT,7.0,DEBTCONSOLIDATION,8000,15.99,1,0.22,N,6
29.0,60000,MORTGAGE,13.0,MEDICAL,8000,5.99,0,0.13,N,9
30.0,42000,RENT,5.0,MEDICAL,8000,10.0,0,0.19,N,5
31.0,60000,OWN,3.0,DEBTCONSOLIDATION,5000,16.49,0,0.08,N,9
30.0,60000,MORTGAGE,5.0,VENTURE,4000,6.99,0,0.07,N,7
27.0,42000,RENT,9.0,PERSONAL,8000,7.29,0,0.19,N,6
32.0,60000,MORTGAGE,2.0,VENTURE,7125,9.99,0,0.12,N,7
27.0,36000,RENT,0.0,DEBTCONSOLIDATION,8000,13.85,1,0.22,Y,6
27.0,36672,RENT,11.0,PERSONAL,8000,7.9,1,0.22,N,9
28.0,42682,RENT,1.0,PERSONAL,8000,6.03,0,0.19,N,9
28.0,60000,MORTGAGE,2.0,EDUCATION,6000,5.99,0,0.1,N,8
30.0,43000,RENT,4.0,VENTURE,8000,16.49,0,0.19,N,5
33.0,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,5000,5.42,0,0.08,N,7
28.0,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,15000,11.99,0,0.25,N,6
27.0,43000,RENT,2.0,MEDICAL,8000,12.68,0,0.19,N,6
33.0,43000,RENT,6.0,EDUCATION,8000,10.0,0,0.19,N,8
27.0,60000,MORTGAGE,6.0,PERSONAL,10000,7.49,0,0.17,N,7
33.0,60000,MORTGAGE,17.0,MEDICAL,7000,5.42,0,0.12,N,8
31.0,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,6500,10.99,0,0.11,N,5
27.0,54000,MORTGAGE,0.0,PERSONAL,12000,16.49,1,0.22,N,5
33.0,44000,RENT,5.0,VENTURE,8000,17.49,0,0.18,N,8
27.0,60000,MORTGAGE,9.0,DEBTCONSOLIDATION,3600,5.42,0,0.06,N,9
35.0,38760,RENT,2.0,MEDICAL,8000,18.09,1,0.21,Y,7
30.0,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,4125,5.99,0,0.07,N,5
28.0,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,4125,9.99,0,0.07,N,10
31.0,54000,MORTGAGE,12.0,MEDICAL,15000,8.49,1,0.28,N,6
31.0,45000,RENT,3.0,DEBTCONSOLIDATION,8000,10.99,0,0.18,N,10
32.0,45000,RENT,0.0,MEDICAL,8000,7.66,0,0.18,N,5
28.0,39000,RENT,6.0,MEDICAL,8000,14.91,1,0.21,Y,7
28.0,60000,OWN,0.0,VENTURE,7000,11.11,0,0.12,N,5
27.0,45000,RENT,1.0,MEDICAL,8000,13.85,0,0.18,N,10
29.0,60000,MORTGAGE,4.0,EDUCATION,5000,7.66,0,0.08,N,10
31.0,60000,MORTGAGE,15.0,EDUCATION,15000,12.68,0,0.25,N,6
29.0,45000,RENT,0.0,MEDICAL,8000,12.18,0,0.18,N,5
33.0,45000,RENT,2.0,PERSONAL,8000,12.53,0,0.18,N,6
29.0,60000,MORTGAGE,7.0,VENTURE,5000,7.66,0,0.08,N,10
30.0,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,15000,10.74,0,0.25,N,5
29.0,60000,MORTGAGE,7.0,PERSONAL,8500,6.92,0,0.14,N,6
30.0,46000,RENT,5.0,DEBTCONSOLIDATION,8000,7.14,0,0.17,N,10
27.0,46000,RENT,11.0,MEDICAL,8000,11.36,0,0.17,N,8
27.0,40000,RENT,0.0,VENTURE,8000,15.65,1,0.2,Y,6
27.0,60000,MORTGAGE,8.0,EDUCATION,2000,7.29,0,0.03,N,7
32.0,47000,RENT,2.0,EDUCATION,8000,8.59,0,0.17,N,9
27.0,41000,RENT,4.0,DEBTCONSOLIDATION,8000,12.84,1,0.2,Y,10
28.0,60000,OWN,12.0,EDUCATION,7000,7.66,0,0.12,N,9
27.0,60000,MORTGAGE,8.0,PERSONAL,5000,9.63,0,0.08,N,6
29.0,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,10000,5.79,0,0.17,N,6
29.0,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,12000,7.29,0,0.2,N,7
30.0,48000,RENT,7.0,VENTURE,8000,13.23,0,0.17,Y,5
30.0,60000,MORTGAGE,5.0,PERSONAL,8000,7.66,0,0.13,N,6
29.0,60000,OWN,9.0,PERSONAL,9000,12.23,0,0.15,N,10
28.0,50000,RENT,0.0,MEDICAL,8000,14.27,0,0.16,N,9
28.0,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,16800,12.61,0,0.28,Y,7
27.0,50000,RENT,0.0,HOMEIMPROVEMENT,8000,7.9,0,0.16,N,9
33.0,60000,MORTGAGE,0.0,EDUCATION,4000,6.54,0,0.07,N,9
29.0,50000,RENT,9.0,VENTURE,8000,11.71,0,0.16,N,9
28.0,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,16000,6.54,0,0.27,N,6
27.0,60000,MORTGAGE,11.0,MEDICAL,6000,13.35,0,0.1,N,8
35.0,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,2000,6.91,0,0.03,N,6
28.0,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,12000,5.79,0,0.2,N,8
28.0,50000,RENT,12.0,MEDICAL,8000,14.65,0,0.16,N,9
33.0,60000,MORTGAGE,4.0,PERSONAL,6300,9.62,0,0.1,N,10
30.0,54000,MORTGAGE,3.0,EDUCATION,5000,12.61,1,0.09,Y,10
28.0,60000,OWN,1.0,HOMEIMPROVEMENT,22000,14.09,0,0.37,Y,8
30.0,60000,OWN,11.0,MEDICAL,20000,6.17,0,0.33,N,5
27.0,50000,RENT,5.0,MEDICAL,8000,13.43,0,0.16,N,10
28.0,50000,RENT,4.0,MEDICAL,8000,7.14,0,0.16,N,7
27.0,50000,RENT,1.0,EDUCATION,8000,13.98,0,0.16,N,9
32.0,50000,RENT,2.0,MEDICAL,8000,10.62,0,0.16,N,8
27.0,50000,RENT,5.0,VENTURE,8000,7.14,0,0.16,N,6
32.0,60000,MORTGAGE,2.0,EDUCATION,15000,14.83,0,0.25,N,9
28.0,50004,RENT,9.0,HOMEIMPROVEMENT,8000,15.23,0,0.16,Y,9
30.0,60000,MORTGAGE,14.0,PERSONAL,1750,9.99,0,0.03,N,8
35.0,51000,RENT,8.0,DEBTCONSOLIDATION,8000,13.11,0,0.16,Y,10
28.0,51000,RENT,5.0,HOMEIMPROVEMENT,8000,9.63,0,0.16,N,9
28.0,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,7500,5.79,0,0.13,N,8
32.0,51400,RENT,1.0,HOMEIMPROVEMENT,8000,7.51,0,0.16,N,10
30.0,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,9600,9.99,0,0.16,N,10
30.0,52000,RENT,4.0,DEBTCONSOLIDATION,8000,11.11,0,0.15,N,8
31.0,52000,RENT,0.0,VENTURE,8000,7.51,0,0.15,N,5
28.0,52500,RENT,2.0,PERSONAL,8000,7.51,0,0.15,N,6
29.0,60000,MORTGAGE,0.0,EDUCATION,2400,10.75,0,0.04,N,9
27.0,60000,OWN,11.0,VENTURE,4000,13.98,0,0.07,Y,7
31.0,60000,MORTGAGE,15.0,DEBTCONSOLIDATION,5100,10.75,0,0.09,N,8
29.0,60000,MORTGAGE,3.0,PERSONAL,7200,7.88,0,0.12,N,7
33.0,53040,RENT,3.0,MEDICAL,8000,9.88,0,0.15,N,10
27.0,60000,OWN,2.0,VENTURE,10000,10.38,0,0.17,N,6
28.0,54000,RENT,5.0,DEBTCONSOLIDATION,8000,15.23,0,0.15,N,9
27.0,54000,RENT,4.0,MEDICAL,8000,13.8,0,0.15,Y,5
32.0,48000,RENT,1.0,HOMEIMPROVEMENT,8000,14.42,1,0.17,Y,8
27.0,54590,RENT,9.0,VENTURE,8000,11.49,0,0.15,N,6
30.0,54000,MORTGAGE,4.0,DEBTCONSOLIDATION,12000,15.58,1,0.22,N,5
30.0,54996,RENT,4.0,DEBTCONSOLIDATION,8000,5.79,0,0.15,N,10
31.0,60000,MORTGAGE,16.0,VENTURE,8800,7.51,0,0.15,N,9
28.0,60000,MORTGAGE,4.0,MEDICAL,9600,7.51,0,0.16,N,10
29.0,60000,OWN,13.0,MEDICAL,9600,14.35,0,0.16,Y,6
32.0,55000,RENT,0.0,PERSONAL,8000,10.0,0,0.15,N,9
