ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Risk
5146403,M,N,Y,0,211500,Working,Secondary / secondary special,Single / not married,House / apartment,27,3,1,1,1,0,Core staff,1,0
5009900,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,52,10,1,0,0,0,Drivers,2,0
5045762,F,Y,N,0,270000,Working,Higher education,Married,House / apartment,54,3,1,0,1,0,Medicine staff,2,0
5061523,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,51,5,1,0,0,0,Cleaning staff,2,0
5036168,F,N,Y,0,288000,Working,Secondary / secondary special,Married,House / apartment,54,12,1,0,0,0,,2,0
5026181,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,52,21,1,1,0,0,Laborers,2,0
5024350,M,Y,Y,0,585000,Commercial associate,Secondary / secondary special,Married,With parents,45,4,1,0,0,0,Drivers,2,0
5105982,M,N,N,0,225000,State servant,Secondary / secondary special,Married,House / apartment,41,0,1,1,1,0,Drivers,2,0
5010513,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,37,11,1,0,0,0,Laborers,3,0
5106103,M,Y,Y,2,211500,Working,Secondary / secondary special,Married,House / apartment,28,8,1,0,0,0,,4,0
5052838,F,Y,N,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,29,8,1,0,0,1,,3,0
5010742,F,N,Y,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,32,13,1,1,0,0,Waiters/barmen staff,2,0
5089765,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,29,6,1,1,0,0,Laborers,4,0
5149055,F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,43,7,1,1,1,0,,2,1
5114327,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,38,13,1,1,1,0,High skill tech staff,2,0
5139649,F,N,Y,0,121500,Commercial associate,Secondary / secondary special,Married,Co-op apartment,32,4,1,0,1,0,Sales staff,2,0
5045519,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,25,4,1,1,1,0,Secretaries,1,0
5025199,M,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,34,12,1,0,0,0,Core staff,2,0
5091224,F,N,Y,3,135000,Working,Secondary / secondary special,Married,House / apartment,40,4,1,0,0,0,Laborers,5,0
5092012,F,N,N,0,112500,Commercial associate,Higher education,Married,With parents,53,4,1,0,0,0,Accountants,2,0
5125247,M,N,Y,1,225000,Working,Higher education,Single / not married,With parents,35,4,1,1,0,1,Laborers,2,0
5010244,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,55,2,1,0,0,0,Laborers,2,0
5118511,F,Y,N,2,315000,Working,Higher education,Married,House / apartment,37,7,1,1,1,0,Managers,4,0
5045245,F,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,37,4,1,0,1,0,Sales staff,3,0
5116057,F,N,N,0,225000,Working,Higher education,Single / not married,Rented apartment,49,2,1,0,0,0,Sales staff,1,0
5045466,F,N,N,0,270000,Working,Higher education,Single / not married,Rented apartment,37,5,1,1,0,0,Medicine staff,1,0
5105357,F,N,Y,0,153000,Working,Secondary / secondary special,Married,House / apartment,51,1,1,0,1,0,,2,0
5024045,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,35,8,1,0,0,0,Accountants,3,0
5118528,F,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,60,1,1,0,0,0,,2,0
5021863,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,49,1,1,0,1,1,,2,0
5117414,F,N,N,0,112500,State servant,Higher education,Married,House / apartment,37,0,1,0,1,0,Core staff,2,0
5036295,F,Y,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,46,5,1,0,0,0,Sales staff,2,0
5053291,M,N,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,32,8,1,0,0,0,Laborers,2,0
5067001,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,51,32,1,0,1,0,Laborers,2,0
5026189,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,49,2,1,1,0,0,Laborers,2,0
5146581,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,With parents,44,8,1,0,0,0,Core staff,2,0
5126359,M,N,N,1,157500,Working,Higher education,Married,House / apartment,33,1,1,0,1,0,,3,0
5097068,M,Y,Y,1,270000,Commercial associate,Higher education,Married,House / apartment,44,5,1,0,1,0,Managers,3,0
5053197,F,N,Y,0,315000,Working,Higher education,Married,House / apartment,42,10,1,1,1,0,Accountants,2,0
5021464,F,Y,Y,1,166500,Working,Higher education,Married,House / apartment,32,1,1,0,0,0,Core staff,3,0
5062367,F,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,28,2,1,1,1,0,Core staff,2,0
5047808,F,Y,N,0,103500,Working,Higher education,Married,House / apartment,39,7,1,1,1,0,Sales staff,2,0
5048326,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,26,1,1,1,0,0,Security staff,1,0
5008899,F,N,Y,0,297000,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,42,8,1,0,0,0,Laborers,1,0
5067556,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,51,31,1,0,0,0,Laborers,2,0
5053732,F,N,Y,0,103500,State servant,Secondary / secondary special,Widow,House / apartment,48,23,1,0,1,0,Core staff,1,0
5078787,F,N,Y,0,292500,Working,Secondary / secondary special,Widow,House / apartment,54,8,1,0,1,0,Waiters/barmen staff,1,0
5018433,M,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,46,0,1,0,0,0,Drivers,3,0
5022561,F,N,Y,1,225000,Working,Higher education,Married,House / apartment,35,3,1,0,0,0,Sales staff,3,0
5058246,F,N,Y,0,90000,State servant,Higher education,Married,House / apartment,35,1,1,1,1,0,Core staff,2,0
5022118,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,53,3,1,0,0,0,Laborers,2,0
5041469,F,Y,N,0,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,42,18,1,0,0,0,Core staff,1,0
5117088,M,Y,N,0,225000,Commercial associate,Secondary / secondary special,Separated,House / apartment,51,24,1,0,0,0,,1,0
5069479,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,46,27,1,1,1,0,Core staff,2,0
5117286,M,Y,Y,1,180000,Working,Higher education,Married,House / apartment,38,4,1,0,0,0,Managers,3,0
5051164,F,N,N,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,37,1,1,0,0,0,,2,0
5023630,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,36,0,1,1,1,1,Core staff,1,0
5105056,M,Y,N,0,225000,Commercial associate,Higher education,Single / not married,Municipal apartment,31,1,1,0,1,1,High skill tech staff,1,1
5065723,F,N,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,43,23,1,0,0,0,Private service staff,3,0
5085780,M,N,Y,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,49,11,1,0,0,0,Managers,2,0
5125223,F,N,Y,1,90000,Working,Secondary / secondary special,Single / not married,House / apartment,49,16,1,1,1,0,Managers,2,0
5065722,F,N,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,43,23,1,0,0,0,Private service staff,3,0
5113470,M,N,Y,0,315000,Working,Higher education,Single / not married,House / apartment,29,8,1,0,0,0,Core staff,1,0
5117338,F,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,26,0,1,0,0,0,,2,0
5022068,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,53,3,1,1,0,0,Sales staff,2,0
5066433,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,44,8,1,0,0,1,Sales staff,2,0
5092047,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,31,6,1,0,0,0,,3,0
5126322,F,N,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,48,4,1,1,1,0,High skill tech staff,2,0
5010694,M,N,N,0,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,33,1,1,0,0,0,,2,0
5117458,M,N,Y,0,121500,State servant,Secondary / secondary special,Married,House / apartment,38,8,1,1,1,0,Laborers,2,0
5116792,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,53,8,1,1,1,0,Managers,2,0
5135937,F,N,Y,0,101250,Working,Secondary / secondary special,Single / not married,House / apartment,27,4,1,0,1,0,Sales staff,1,0
5142517,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,46,1,1,0,0,0,Cooking staff,3,0
5092241,F,N,N,0,117000,Working,Secondary / secondary special,Married,House / apartment,56,6,1,0,0,0,,2,0
5028544,M,N,Y,0,99000,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,29,1,1,0,0,0,Laborers,2,0
5054755,F,N,Y,0,45000,State servant,Secondary / secondary special,Married,House / apartment,55,25,1,1,0,0,Cleaning staff,2,0
5115939,F,N,Y,0,45000,State servant,Secondary / secondary special,Married,House / apartment,27,1,1,1,1,0,Medicine staff,2,0
5091613,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,25,7,1,1,1,0,Laborers,2,0
5056176,F,N,Y,2,85500,Working,Secondary / secondary special,Civil marriage,House / apartment,27,0,1,0,0,0,Sales staff,4,0
5021335,F,N,Y,0,90000,State servant,Higher education,Married,House / apartment,48,10,1,0,0,0,Cooking staff,2,0
5105690,M,Y,Y,0,180000,Working,Higher education,Single / not married,Co-op apartment,25,0,1,0,0,0,Drivers,1,0
5118632,F,N,N,0,117000,Working,Secondary / secondary special,Widow,House / apartment,62,2,1,0,0,0,Cleaning staff,1,0
5067196,M,N,N,1,405000,Working,Secondary / secondary special,Married,With parents,34,3,1,0,0,0,Drivers,3,0
5045669,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,39,12,1,1,1,0,Managers,2,0
5139955,M,Y,Y,0,135000,Working,Higher education,Married,House / apartment,32,1,1,1,1,0,Managers,2,0
5105779,F,Y,N,1,171000,Commercial associate,Higher education,Married,House / apartment,30,5,1,1,0,0,Accountants,3,0
5117299,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,58,27,1,0,1,0,Laborers,4,0
5094883,M,N,Y,0,450000,Commercial associate,Secondary / secondary special,Single / not married,With parents,28,3,1,0,0,0,Managers,1,0
5117585,F,N,N,0,135000,State servant,Higher education,Married,House / apartment,49,12,1,1,0,0,Accountants,2,0
5092305,M,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,50,8,1,0,1,0,Laborers,2,0
5042084,F,Y,N,0,315000,Commercial associate,Higher education,Married,House / apartment,53,4,1,0,1,0,Accountants,2,0
5065402,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,34,11,1,0,1,0,Laborers,4,0
5023526,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,56,18,1,0,0,0,High skill tech staff,2,0
5100256,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,44,4,1,1,1,0,Laborers,3,0
5036611,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,52,28,1,0,0,0,,2,0
5142649,M,Y,N,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,48,6,1,0,1,0,Laborers,2,0
5051009,F,N,N,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,28,9,1,1,1,1,Realty agents,3,0
5105868,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,55,35,1,0,0,0,Laborers,2,0
5114403,F,N,N,0,157500,State servant,Higher education,Married,House / apartment,31,2,1,1,1,0,Core staff,2,0
5066508,F,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,48,21,1,0,1,0,Private service staff,1,0
5118618,F,N,N,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,43,14,1,0,0,0,Sales staff,1,0
5087535,M,N,Y,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,27,5,1,0,1,0,Laborers,1,0
5009927,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,54,20,1,0,0,0,Laborers,2,0
5095979,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,44,2,1,1,0,0,High skill tech staff,2,0
5033707,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,45,6,1,0,0,0,Laborers,2,0
5046010,F,N,Y,0,103500,State servant,Secondary / secondary special,Civil marriage,House / apartment,30,1,1,0,0,0,Cooking staff,2,0
5010591,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,46,9,1,0,0,0,Managers,3,0
5066682,F,N,Y,2,81000,Working,Secondary / secondary special,Married,House / apartment,44,26,1,0,1,0,,4,0
5135745,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,32,11,1,0,0,0,Laborers,4,0
5112737,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,50,7,1,0,0,0,Drivers,2,0
5087775,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,38,5,1,0,0,0,Laborers,2,0
5008929,F,N,Y,0,297000,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,42,8,1,0,0,0,Laborers,1,0
5033950,M,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,51,3,1,0,0,0,Drivers,2,0
5065730,F,N,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,43,23,1,0,0,0,Private service staff,3,0
5047974,M,Y,Y,1,157500,Working,Higher education,Married,House / apartment,26,8,1,0,0,0,Laborers,3,0
5047672,F,N,N,1,180000,State servant,Higher education,Married,House / apartment,38,6,1,1,1,1,Core staff,3,0
5097035,M,N,N,0,270000,Commercial associate,Higher education,Married,House / apartment,35,0,1,1,1,0,Core staff,2,0
5146042,F,N,Y,0,360000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50,6,1,0,0,0,Accountants,1,0
5089747,M,N,N,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,48,14,1,0,0,0,Laborers,2,0
5067629,F,N,N,1,67500,Working,Secondary / secondary special,Married,House / apartment,45,19,1,0,0,0,Laborers,3,0
5087505,F,Y,Y,0,157500,Commercial associate,Higher education,Civil marriage,House / apartment,41,2,1,1,1,0,Managers,2,0
5105941,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,43,13,1,0,0,1,Drivers,3,0
5114639,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,29,9,1,0,0,1,Laborers,2,0
5023482,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,43,12,1,1,1,0,Core staff,3,0
5010655,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,36,11,1,0,0,0,Laborers,4,0
5054331,M,N,N,0,126000,Working,Secondary / secondary special,Married,House / apartment,62,26,1,1,0,0,Laborers,2,0
5018493,M,Y,Y,1,675000,Working,Higher education,Married,House / apartment,44,12,1,1,1,0,Managers,3,0
5009285,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,41,13,1,0,1,0,Cleaning staff,2,0
5069399,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,22,4,1,1,1,0,Core staff,1,0
5045692,F,N,Y,0,247500,Commercial associate,Higher education,Single / not married,House / apartment,37,10,1,1,1,0,Laborers,1,0
5067772,F,N,Y,0,112500,Working,Secondary / secondary special,Married,With parents,27,1,1,1,0,1,,2,0
5025119,F,N,Y,0,112500,State servant,Higher education,Married,House / apartment,36,17,1,0,1,0,Core staff,2,0
5089175,F,Y,N,1,184500,Working,Higher education,Separated,With parents,36,12,1,1,0,0,Core staff,2,0
5085947,F,N,Y,0,261000,Commercial associate,Secondary / secondary special,Separated,House / apartment,54,5,1,0,1,0,High skill tech staff,1,0
5115593,F,N,Y,0,166500,Working,Higher education,Single / not married,House / apartment,44,19,1,0,0,0,High skill tech staff,1,0
5111201,F,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,47,7,1,0,0,0,Sales staff,2,0
5078936,F,N,N,0,135000,Working,Incomplete higher,Married,House / apartment,29,5,1,0,1,0,Accountants,2,0
5117424,M,Y,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,27,9,1,1,0,0,,5,0
5025047,F,Y,N,3,112500,Working,Secondary / secondary special,Married,House / apartment,32,10,1,1,1,0,,5,0
5028898,M,Y,Y,0,270000,Working,Lower secondary,Separated,House / apartment,52,10,1,1,0,0,Laborers,1,0
5087700,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,58,1,1,0,0,0,Security staff,2,0
5042024,F,N,N,0,202500,Commercial associate,Incomplete higher,Single / not married,House / apartment,58,0,1,0,0,0,Managers,1,0
5149358,M,N,Y,0,306000,Commercial associate,Higher education,Single / not married,House / apartment,34,6,1,1,0,0,,1,0
5113077,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,36,11,1,0,0,0,Accountants,3,0
5009005,M,N,Y,0,166500,Working,Secondary / secondary special,Married,House / apartment,51,17,1,1,1,0,Laborers,2,0
5068943,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,48,13,1,0,0,0,,2,0
5105396,F,N,Y,0,135000,Working,Incomplete higher,Single / not married,House / apartment,29,1,1,0,0,0,Secretaries,1,0
5010725,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,58,2,1,0,0,1,High skill tech staff,2,0
5010516,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,27,4,1,0,0,1,Sales staff,2,0
5069238,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,40,11,1,0,1,1,High skill tech staff,2,0
5078925,M,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,44,2,1,0,1,0,Laborers,2,0
5053400,M,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,60,6,1,0,0,0,High skill tech staff,2,0
5145934,M,Y,Y,1,180000,Commercial associate,Higher education,Married,House / apartment,41,4,1,0,0,1,,3,0
5142373,M,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,44,2,1,1,1,0,Drivers,3,0
